Nbr_chambre,Surface,Code_postal,Date_achat,Prix
3,294.6236544559789,H9R 5T4,2018/9/18,415251.2675731046
5,299.0810024255332,H6L 1D6,2019/2/20,388731.2633684684
4,297.3758375523144,H8Z 6W5,2020/8/26,406689.5949477353
3,303.30184718426665,H2K 0C8,2018/2/10,390490.64140739606
5,301.9626954841329,H4P 3G5,2018/2/24,394308.08161480376
5,302.14407622399006,H0B 2Y6,2019/9/20,388493.4215314798
5,299.5031601736361,H2Q 7U9,2018/3/25,384940.7084595015
3,302.5802558095185,H5D 8G2,2019/7/11,416582.17098590214
5,298.1879284698269,H3I 3J5,2017/6/19,387985.5622359491
3,300.47424672607474,H7B 0Z5,2018/8/12,373583.2959078635
3,298.35458839943186,H0W 2F9,2019/6/12,377716.66085368063
5,300.0244850217074,H0Z 6U6,2017/1/2,420461.35166751995
5,299.6779950613384,H7N 7A4,2020/1/3,406559.565078822
4,305.3956585189965,H9E 6V5,2019/2/22,401437.60589140555
4,301.4276302210578,H0B 3M4,2020/2/20,384710.0063843585
5,305.5838971957707,H0T 3D9,2020/4/10,402596.12134417717
4,300.75047980366134,H1T 9T4,2019/1/2,393030.55399483157
4,296.7151927620272,H7V 4J6,2017/8/3,407403.901643259
3,300.3967421641171,H3F 2T2,2020/4/18,401097.46646278026
5,298.98187438294167,H4I 9H9,2020/6/19,355096.94495942723
4,303.10122839918563,H6A 1C8,2019/3/26,388310.62896714424
5,302.26368749101636,H9Z 3Y1,2019/8/14,399135.90472503606
3,292.03551822533524,H3B 8P6,2017/4/15,384294.59597475233
5,303.36821728579497,H0Z 2M6,2020/8/27,380469.4190171243
3,296.67239000406124,H3Y 0E4,2017/3/14,384973.6501081334
4,302.2101069495121,H1F 0K2,2020/6/7,396123.0206366146
5,300.61540764069116,H1Q 0Y8,2018/3/14,420742.57372609776
4,298.97081183384677,H2G 2M4,2019/6/22,444822.71014225064
5,298.0920794973791,H3N 7Y9,2020/7/2,395768.87216878904
4,297.7037234955794,H1V 4C8,2017/9/16,430038.9424541103
5,298.5461746310904,H2M 8V6,2019/4/3,391032.5276549237
4,302.89968199700314,H3C 7I9,2018/3/12,391522.18521045306
4,300.75258190759905,H5L 6U0,2020/6/22,398978.60298004694
3,299.3753956562722,H0L 6D6,2017/2/25,382070.27929618384
5,297.46459474504434,H4N 7W5,2017/4/1,429299.1232158144
3,303.269788583798,H0D 1S4,2018/6/13,410800.79926005926
3,302.67469309753403,H5M 2Z5,2020/10/9,379273.3612386147
5,297.5228207043832,H0V 6U5,2018/1/23,423406.25332072744
3,296.47702543411833,H1T 0B7,2019/7/9,432250.7613703236
3,300.35172856475236,H1P 3O4,2019/4/13,401821.4188731395
4,293.51775124537465,H6Q 3F5,2017/2/14,405969.6466168029
3,303.79624985671506,H3I 3Y2,2018/4/24,391549.14029573835
4,301.93211401489316,H2X 4C5,2019/7/9,392763.5459465379
3,301.37958901638007,H6L 2R9,2017/6/5,375226.4111238756
4,298.23082872492614,H6N 3W2,2020/9/22,395366.5179497081
5,295.86927364782446,H9S 0V6,2020/4/8,410574.3882548276
5,296.6169031350305,H8V 2Y7,2018/5/4,382593.03631258145
3,306.275885137934,H5Q 4C6,2017/11/17,379937.5773352516
4,305.03572431867957,H0L 9C1,2019/9/11,404848.12879847566
5,300.05501341261976,H5U 6B5,2017/8/10,402213.0786796654
3,303.03739468257646,H5B 8U4,2018/4/9,421722.1016993175
5,296.0906730861945,H4R 5T2,2020/3/13,388635.0024276422
5,299.40822409022894,H8O 9P0,2020/1/15,410871.1378801488
5,296.91268991797335,H4E 7L1,2018/5/17,435599.83235271205
5,300.8609865376244,H4F 3Z1,2017/2/13,397945.535507777
3,292.87050151257137,H9B 1B3,2020/7/8,405329.1189287828
3,299.78577643152977,H5V 3G9,2018/2/24,411981.22999088006
3,300.76671583155354,H7C 4V9,2018/10/7,380869.95868972037
3,301.2616757066003,H1A 7H3,2020/8/13,377751.40401716443
4,305.8358055084542,H0A 9D0,2020/5/7,404976.2012738807
4,301.0574244161271,H1A 9Q8,2017/9/22,388316.91296539304
5,301.8407210803646,H0Q 3M9,2020/7/17,413696.86727847904
3,302.37976683556707,H1T 6A4,2019/10/17,384445.95138152526
5,300.9504693629487,H5U 9R9,2019/9/2,406093.3654645441
4,295.6768321304089,H7V 5Y2,2019/11/4,384625.3967874556
5,298.95597157389426,H7Y 9C8,2019/3/5,403155.0836774
4,302.26966115372835,H8O 5Q1,2018/5/6,371588.0158063658
3,299.64600537273515,H3E 0M2,2020/6/15,417342.3565017681
3,299.8573775903362,H7L 1H6,2020/9/5,433473.07356432365
4,300.2434653289472,H8G 2C8,2018/7/10,379843.3557229824
4,303.83380987323136,H6U 8U5,2017/9/14,355617.1839631339
5,303.33312501266033,H5B 6O5,2018/7/27,402105.3166798913
4,303.02120259136797,H3B 2H3,2020/9/27,419016.677649955
5,298.87268981840197,H7Y 2X0,2017/5/15,392806.60169969907
4,296.3949859442224,H6Q 1M7,2020/2/22,427214.67155269964
3,300.03019327001215,H2V 4Z7,2019/7/16,373538.11782884377
4,301.35763802788784,H1Q 5I5,2018/4/26,410106.39902587596
5,302.20133756277664,H5C 7B7,2019/8/16,414821.0480558535
3,299.30877946870595,H0V 9G9,2018/9/26,388023.8565656966
5,302.5020487618672,H2E 4G9,2017/7/6,418626.23946360906
5,298.84356905089163,H8F 5Q8,2017/4/21,421688.3000345972
3,307.08290293304447,H9K 5H2,2019/2/22,401565.2233799855
5,296.93196716793,H9T 9D1,2020/8/21,430121.8538444483
3,306.5253952624767,H0N 5Q8,2017/4/7,371077.84043010225
4,297.02757963508435,H4T 9I6,2020/4/22,410733.8535497018
3,300.9254708716743,H2Q 2J2,2020/8/24,408470.3986211149
4,303.0678379619743,H0T 9W6,2017/11/18,414957.5173760204
5,297.2481098688602,H7E 5O4,2020/11/14,373681.68566157937
5,293.4767791592032,H3R 3Z7,2019/5/17,413324.66134463216
5,297.6475218660874,H4T 2U2,2018/4/7,408106.1619614197
3,306.03997588837774,H6L 1C6,2017/11/11,391280.2030051709
3,294.83237012718536,H6Y 1W3,2018/11/25,429607.2915303461
5,300.9457507384296,H3U 9F4,2019/5/6,392222.3391486353
4,300.97543660990704,H1F 5T7,2020/10/19,359473.9481085283
3,298.8357470354392,H3A 0O6,2019/1/27,390430.0648260604
5,302.0760545189267,H4G 7W8,2018/8/7,391470.0317231583
4,298.4949034605017,H5P 8A5,2020/2/18,421503.2012901872
4,302.0980391257438,H8R 7X6,2018/6/3,379836.62267891853
4,301.0310904752796,H7X 3I2,2017/3/18,380550.6012042255
3,299.6660901790549,H3N 8V6,2019/3/25,412994.4487175854
4,301.40438513427426,H5M 6P2,2018/2/24,407321.87603695557
4,299.94372194455957,H7W 7D5,2017/2/1,420197.8617928889
4,297.1494757365682,H3M 1H7,2018/11/24,377839.59695624234
5,295.53419706736537,H1E 4T9,2019/3/19,408311.3137814881
4,296.28662922132133,H3S 7W3,2020/4/18,365032.56040933274
3,298.15742136887803,H5Z 1X3,2020/8/8,413490.6234223449
3,303.53870197655885,H7U 0M5,2019/7/22,414519.569365568
3,303.0538415538842,H5Z 2I4,2019/6/22,380432.93096348614
3,300.57908948879657,H9E 4H8,2018/9/25,388238.52705650515
4,298.3896926742571,H5D 7O9,2017/5/22,438365.1229933467
4,301.9609997079162,H1U 3T1,2020/7/3,418320.53221693466
4,302.7442122109614,H7Q 1N5,2017/8/15,399945.9765522719
3,298.5363390210489,H4L 2B4,2017/5/6,431273.5766279493
4,299.99651060797487,H4Y 1D2,2020/10/12,370956.38849112304
3,305.1298979281934,H8V 6A6,2018/7/19,394217.93279249716
3,296.4035862409885,H5U 7Q0,2018/5/25,389684.6020291838
3,302.37048524256744,H0Z 4P7,2020/4/17,414281.5606913152
3,295.9924517852421,H6Y 5L6,2020/7/11,364460.43503093586
3,302.7435429692851,H6I 1P5,2018/9/10,375972.05635140673
5,296.7313329269247,H0G 9B5,2020/4/25,385999.6957950877
3,301.7130184705168,H4E 3E9,2020/10/10,368987.6007854903
3,297.4288433231809,H6F 0J9,2017/10/3,420246.2939315483
4,300.1399641640152,H6Z 8H9,2017/1/11,404264.27425794763
3,300.21162050577703,H4Y 7C2,2020/1/19,403972.6984112489
5,299.5048803933279,H0I 4V7,2017/10/19,404905.7259959202
4,294.9218053481878,H5X 2Q4,2019/6/18,410353.99811544636
5,306.78087220343315,H7H 8A9,2018/4/20,443579.9933934719
3,299.2973986497542,H2M 4O2,2020/7/6,395075.71781577345
4,300.9710743037059,H9O 5J1,2018/6/18,423113.6002011871
5,301.0136878558732,H3R 1Q9,2017/3/27,394113.12515778694
5,302.4151467886717,H8G 8F6,2017/9/19,394162.0394330805
5,295.21776135233375,H5C 8P2,2017/5/27,408591.3823582199
5,296.80604633885815,H3F 5P1,2020/5/25,383888.66621977673
5,298.73791055604875,H8I 2X8,2017/4/10,384400.444096801
5,301.3679525467818,H1Z 4G4,2019/6/2,399135.9094973913
5,303.56795741055504,H3X 2C7,2019/1/11,404594.59353607765
5,299.2025072686801,H1L 8A3,2019/11/22,388693.3924468906
5,301.48863862649483,H6P 7N7,2020/3/26,407199.42894613347
4,300.3407477146638,H8C 5W2,2018/9/20,383391.12495132297
3,299.76122451796124,H5T 6J8,2020/4/14,391461.72349567607
5,301.8745650171987,H5J 7A0,2019/5/12,396202.207692471
3,300.09967599264337,H4X 6H9,2020/3/16,393048.8866414414
3,298.0156818423851,H7C 3H5,2017/8/23,364074.6286998755
5,305.3695804008918,H3S 3W1,2019/7/16,444694.9242599138
3,296.737198003372,H5V 9U1,2017/3/1,414793.8214701088
5,301.48444365481487,H2A 3Z4,2019/8/16,386685.96972181636
5,304.1235541848676,H4N 9R1,2017/10/9,393558.69884461357
5,299.30265937671635,H9K 7G4,2019/8/17,408929.22262818896
3,300.6053671600086,H1A 5P8,2017/3/15,388116.45734737354
3,299.62022563727373,H7B 0I1,2017/9/7,407890.68950955174
5,300.35132106969894,H7J 0P9,2017/4/11,404908.01195520116
3,297.58614846952867,H4O 8L0,2017/9/6,413550.69194196595
4,298.05918917507677,H2X 8D0,2019/1/7,426833.54657478514
3,299.7747183143993,H1X 1D8,2018/9/19,398645.9004374553
4,299.9773122983838,H8J 5Y3,2017/8/16,391377.55364256375
4,299.71374296120837,H1H 2Y1,2019/1/7,383111.28480634943
5,296.4930210813234,H1S 3X2,2018/9/1,375232.89310198365
5,301.2684892139646,H8V 4Z0,2018/8/25,405702.7654697753
5,299.4471805418352,H5T 8O5,2017/10/15,410420.9407129157
4,301.17412002692845,H5G 5K1,2019/11/18,378253.74083488685
3,297.77448050294123,H5I 7T9,2017/3/22,421115.6813620898
4,296.44670435608583,H0L 9M9,2019/9/2,407727.68684723374
4,297.9074763802988,H9M 5J7,2020/8/19,386575.78546684224
5,302.94453329731897,H5D 0M0,2020/10/22,412521.4574048672
4,298.3857720022015,H1P 6H9,2019/5/4,413915.5723743623
3,303.34762327385766,H7D 1T7,2020/5/7,400459.3061403109
3,304.4636085608412,H4C 9O7,2017/5/13,374862.97464234533
3,300.3391647247093,H9B 7O8,2018/5/24,389779.2650794146
3,296.2052986167013,H7O 1T7,2018/2/5,401246.0216220579
3,296.4549347645068,H7M 1B0,2019/7/17,378751.66260488133
3,306.31114743885263,H4U 9T4,2019/6/20,385495.6751937898
4,307.4811072879143,H3P 5T7,2018/8/14,390414.60345994664
3,299.9316223255394,H3X 4X5,2017/2/23,400806.983648703
4,302.7152729193375,H6T 1P9,2020/3/12,405513.55311544536
5,295.5515442141626,H3O 7U8,2019/8/8,388856.55924246693
3,299.7906848510135,H7Z 5Y5,2019/9/18,406272.9201196357
5,299.48443784577825,H0Y 4W6,2018/1/1,423366.19514760294
4,299.1143913462846,H5L 8N3,2018/6/7,404884.93144235003
5,299.99968633512594,H9E 9K2,2020/3/6,400883.0584751677
3,297.458658316365,H2H 6Q8,2019/4/12,393349.30405034753
5,299.0059130438716,H1R 9E4,2020/1/2,373837.67039009766
5,296.8436086680514,H8W 8Y5,2017/3/14,441350.0037341492
5,298.5031599679395,H9W 3U0,2020/4/4,386803.578973515
4,299.1049980131352,H9S 2H7,2019/2/24,402583.4299411656
3,302.6116888140452,H7I 8Z7,2018/6/13,390189.6006753689
5,301.8800341454038,H0S 4E1,2019/5/14,394455.5292242798
5,297.60058449051394,H0I 9C4,2019/2/14,395484.11498192576
4,299.2145102645384,H4Q 4J4,2019/10/14,380436.33512514055
5,299.6858582404196,H6K 6P1,2019/4/27,414130.0577081165
3,304.7464870310123,H7J 6S6,2020/1/20,387323.16599328286
3,305.11188698233417,H5U 4E0,2019/2/7,426392.34682648623
3,300.1813472117364,H3W 1F2,2017/1/20,422679.7666310576
4,300.60946918052355,H2H 6G7,2020/11/3,393258.48802479205
4,301.27335461243115,H5S 0I5,2017/5/22,434958.05323596875
4,300.4094945352174,H6G 3M5,2020/5/21,407130.59309716744
3,303.78156471912615,H0T 2H0,2017/9/9,411122.3936188221
4,301.38428771786505,H4O 4F7,2018/4/1,410860.0660869505
3,296.360051774791,H2W 3W9,2017/11/9,398762.94534546847
4,297.66895486317077,H4A 9H1,2018/3/26,412789.64830509096
3,302.28127452659623,H3M 8E6,2017/3/17,376685.7496287776
4,299.82575670606843,H7N 2N4,2018/6/15,408680.6995795887
4,298.27964828674936,H5T 7G0,2020/5/17,391374.7911318348
5,303.8071784732699,H4L 2Y0,2017/8/25,362505.37061094743
3,302.05826975395684,H7K 5H7,2020/7/11,413726.61588483956
5,300.52360168614433,H1U 4W8,2017/5/17,424248.48978505284
4,300.96393204121983,H7Z 7M6,2018/10/8,381720.99099665124
3,300.10123510977576,H5C 8M2,2018/5/6,387902.6992529565
4,301.42542939151036,H9R 5M5,2019/2/18,417289.83915490366
5,294.553333403936,H7F 4B7,2019/8/10,406278.5814671455
5,299.287914069931,H3M 8A0,2020/6/15,401762.22619033715
4,297.80870232037137,H6M 2M1,2020/5/20,380707.28529600974
4,300.8496219729187,H0Q 8H4,2020/7/21,377641.04262261884
3,303.2823045508231,H0J 6J6,2020/2/2,395715.3752449479
4,299.2121739711592,H8S 7G6,2020/2/2,413000.2834809533
3,300.66657150476175,H0R 8G8,2020/5/24,394149.5522733332
5,299.02565474446817,H8P 8X2,2020/8/1,441686.1167459021
5,298.44548194265894,H3O 9Y3,2017/10/16,405485.84339282336
4,303.0422887894463,H6O 3E0,2017/1/17,394324.81289680034
4,304.02964102941866,H4G 3L1,2019/8/26,399352.8631335538
5,300.2159961240282,H5W 7K9,2018/5/18,432452.42704879295
5,300.6182668878663,H2D 6L4,2020/8/3,410234.51216633385
3,297.17284753170696,H8U 8H3,2020/4/24,396508.8803737329
5,295.7474379240106,H5D 4C4,2020/8/13,373262.61692713975
5,301.95852609497337,H4D 3X1,2019/2/12,414388.1964183865
5,296.08710323582983,H3J 0W8,2017/1/25,373458.81031802745
5,301.69014880557813,H1Q 4E9,2017/2/12,379739.74602850457
4,300.33926898769545,H4A 3K0,2018/10/15,397972.3555537474
4,301.42138040741816,H1V 4G6,2017/10/22,371756.8434823336
4,301.35513304065074,H3I 3H9,2019/4/5,397692.65848021075
3,301.91440967006287,H4X 9H1,2019/4/12,392106.24348136585
3,296.0559971129278,H8Q 5S8,2019/10/21,418794.2375353205
3,298.9128232453065,H3O 1L1,2018/1/12,415524.4069350137
5,298.86087587128924,H2C 5E9,2018/4/21,398637.5762614735
5,299.7821818274828,H7Z 5I4,2017/2/27,357981.1575431939
4,304.7676548861444,H4H 2W0,2020/2/15,426065.5399638967
4,296.0669591033801,H2G 1F2,2017/8/23,390001.8847598885
3,301.55997826521946,H1N 4J0,2017/6/21,408549.8059417938
5,299.0693381584011,H0B 7W3,2017/8/13,423177.72935054806
3,301.0236938200113,H4D 2B1,2018/4/6,415900.7436504439
5,297.9181255587379,H4O 8W4,2019/11/9,394310.7824075975
4,300.0692591180713,H8Q 3K3,2018/2/20,394666.36225051305
5,296.5493073660123,H2O 2M8,2017/5/20,425019.87905573763
3,299.9570253403274,H3O 5E1,2018/2/26,391204.229236056
5,301.82727129887553,H1L 8H7,2019/7/2,365824.05010674655
3,300.28153182043707,H7C 9E4,2019/4/27,399110.3544256685
5,305.37741810046293,H6I 4R6,2019/11/20,409552.1840546742
3,307.0116519642504,H1M 8G1,2017/4/22,408430.0700426283
3,304.7379292087554,H9J 5X8,2019/7/1,412523.91808226577
4,303.26125965247604,H1O 4C0,2019/4/19,379049.5703448956
3,298.8105110769576,H1Z 9S5,2020/10/13,445161.2698499945
4,305.07887288092326,H6L 3B5,2020/7/25,398906.3391795603
5,301.90919064561444,H0B 6J7,2020/4/14,425454.67963163933
4,305.6059159741438,H0C 8I1,2018/2/23,384419.9290129405
4,300.37878636860944,H3Q 0Q4,2020/10/20,422755.6633383402
5,298.4093605567755,H7E 3R1,2017/10/13,415367.9433733806
5,295.5677805468194,H2Z 9W1,2017/11/4,397593.44678628497
3,302.01828376148507,H6K 0J8,2017/8/11,402710.4990112986
4,300.6782105795554,H8L 4A2,2020/7/4,396444.5716588704
3,299.2938810382875,H8R 9A9,2017/9/18,384491.81062584213
5,303.91942712356763,H9A 9K0,2017/11/6,401429.06725463487
4,297.7484376909178,H6X 2W7,2017/3/13,406224.5386429658
3,302.45293215223484,H7H 3D5,2020/3/27,419207.7921475208
4,295.6753793954903,H4U 8Y0,2019/1/22,438705.44698072434
3,299.805791424353,H1X 2C8,2018/6/18,401792.9210081723
3,301.3426626338806,H5Q 6J8,2019/5/20,435757.1293065989
5,298.5787707993461,H9T 5Q9,2019/10/1,400704.596943735
4,297.1448313363295,H3S 4A0,2020/8/5,420645.90801665984
5,299.59885530574206,H0Q 9M4,2020/1/16,404374.33556996664
3,296.61256629559546,H2X 1L0,2020/9/11,439383.72395482316
3,303.82610035480855,H6E 3C1,2018/8/15,361652.76076044113
3,301.4478739383781,H8E 8E7,2017/11/19,393841.01188727346
5,302.7787954706816,H7Y 0C3,2018/11/22,391958.24455004313
4,303.3321125496003,H9T 0B5,2020/11/9,422926.1916881899
4,307.36435121026153,H8H 9C9,2017/3/25,382121.594281885
5,299.55426643148485,H2U 5X4,2018/6/3,368386.36369334813
4,296.24574587771053,H0W 0X4,2018/10/13,422945.1066225474
3,304.4949378798735,H8P 1A9,2020/6/10,404992.9209876513
5,300.51673378649974,H4G 9D3,2019/6/20,407039.10091397644
5,301.7042411550215,H0L 3U3,2017/11/14,436349.26678418164
3,296.32236536605603,H2Q 4M4,2017/9/10,380168.98100952356
4,299.45928938463254,H1E 7V1,2018/7/15,391242.0356176227
3,295.29685328074635,H8S 9V3,2019/11/8,379164.4763065315
4,300.8282553806791,H2J 2D1,2019/4/15,431476.29351772816
5,298.6953580059996,H5D 9E7,2018/8/16,381150.2252466916
3,297.49181537961,H3J 4M7,2018/8/13,396171.3001772525
3,299.7666763943219,H6C 1N9,2019/3/8,413920.5986799675
5,295.6866723633111,H6X 8H8,2018/2/1,389521.40799450316
4,301.4527184344402,H1Y 7V1,2017/7/24,391895.739539931
3,298.67287514474293,H5S 6Q8,2018/7/14,399405.1366004683
3,297.50117312262313,H8K 2T8,2020/3/21,387689.89137770125
3,300.3917293996068,H6F 8L0,2019/3/2,392988.4926248647
3,296.079854217537,H2W 9T5,2018/2/18,436210.6584112155
4,300.7779208011078,H0M 1S8,2020/3/25,396804.5260393492
4,299.50006470640255,H6S 4S8,2018/1/10,413642.7381792541
3,300.50330125352264,H3D 7H8,2020/9/5,405766.17925983726
3,298.37562331172063,H4Y 6E0,2019/11/5,388684.59961014666
4,302.040042109646,H6W 7Z7,2019/2/19,401382.55417654634
3,298.80176837195614,H5E 6N6,2018/4/17,391118.852213574
4,301.50904836807473,H3K 0O7,2017/5/10,401220.6070348712
4,305.3236843105186,H0F 1T9,2017/2/27,424453.18038125936
3,302.5081862519187,H8Y 9C5,2019/5/17,410406.17915111873
5,299.77489715084306,H0N 3L8,2019/6/6,362895.27673468454
4,300.27854249473097,H3R 2M3,2020/8/21,419564.3856457413
5,297.73231067821473,H4D 3T9,2020/5/24,395411.52515346487
3,296.4660624790513,H9W 4Z0,2019/4/16,378404.6442200777
3,298.73121611986,H0B 2A1,2020/10/3,386783.25617832976
5,298.0566864773331,H1H 4Z8,2020/2/9,407484.98973235773
5,297.07424003735724,H6Z 0P6,2020/11/1,403233.4022791906
3,301.3731575711,H9L 5H2,2018/7/24,413082.92124356184
5,301.43402583065796,H0F 1V7,2017/4/5,444602.88942423894
3,305.7341974383225,H5P 8V2,2020/9/20,387112.6330083211
3,300.30388065069417,H2U 3L5,2017/2/8,388267.0517082654
3,300.3851926409578,H7Z 8Y8,2020/6/18,382472.43639815657
5,298.8497288264815,H3G 2H5,2018/10/21,370005.4807331726
4,296.844816378647,H6W 9R6,2019/1/9,391105.1766459719
3,302.6686086722169,H1Q 4W6,2019/4/16,382044.4201936019
3,300.1932343528544,H3M 5X6,2020/11/8,414423.6765121516
4,302.567600455516,H5G 2G5,2018/10/22,381589.7249305438
5,297.950151239532,H8X 2V1,2017/9/2,430499.659020107
3,304.4985215952033,H5V 6P4,2019/3/19,421520.25767479837
3,297.4538501119777,H9V 9P2,2019/6/26,427010.37799331907
4,301.0833602278835,H6O 1R8,2019/3/14,352887.95064267906
3,302.67900431049776,H4B 3S3,2020/10/14,391277.828802086
5,295.69261550429195,H5J 3B7,2020/2/5,377524.31600557355
3,300.2822908705958,H2M 7B0,2020/5/22,419627.517299113
5,300.08873414609855,H6T 7U6,2017/8/12,401160.2662459731
5,301.7199297268887,H5H 7D2,2020/10/21,436952.29220910097
3,295.8995087220751,H6P 2E6,2018/9/12,393525.5711323729
4,301.4493676786968,H5I 9C8,2018/3/10,421388.1757687165
5,300.7946370494821,H4O 7X3,2019/2/15,423285.7145214329
4,299.76746682943434,H3P 0E6,2020/6/22,398148.75387142436
5,300.67839509455706,H1Q 9Y6,2018/9/5,426566.98822084494
4,301.18959701637516,H8O 6P9,2019/4/23,396349.8939774829
3,296.6759279228832,H7W 2C5,2018/2/13,422046.896026111
3,303.2625366468628,H7R 9K7,2019/7/27,400894.79755914956
4,298.38590133843263,H7C 2L6,2020/6/1,367782.73929130286
3,299.0040501564353,H9S 8O1,2019/8/17,389945.0374702834
5,298.8488613925849,H8J 2L4,2017/6/6,395601.697853641
4,296.22229676907824,H3U 2T2,2020/9/12,405184.33548680536
3,299.795228828381,H2E 2E2,2020/6/6,394244.3569584557
3,298.3636445086194,H2M 2O9,2020/6/24,376743.2276671664
5,302.6300146752591,H1I 6W2,2020/4/7,407161.4088520371
3,298.47938265555365,H1H 8F9,2019/6/16,397853.18143535586
4,296.12027747630515,H7T 4E0,2018/8/3,431790.49619673623
4,295.79410789785766,H0B 5I6,2017/1/16,384352.35096177843
4,299.37577462786186,H0Q 7E4,2020/7/18,419745.70521199726
4,299.8089247383954,H7F 1S7,2017/6/1,409762.074533103
3,301.42273300706063,H6U 1M2,2020/8/18,385597.24906873103
3,299.08508549653567,H9T 0Y4,2019/11/18,357690.62020968465
4,297.9532779752834,H2P 8D8,2017/5/22,391823.8160265167
3,301.29726171856726,H7T 7C5,2019/5/18,388097.20626471203
4,301.8710102643033,H2W 6P7,2020/5/25,395889.9479081008
5,298.6980570312401,H8V 0W7,2017/7/14,398963.3510613947
4,297.53407840823064,H6L 5H3,2020/8/20,413852.63207248104
5,297.48698142405993,H9T 9D4,2017/5/11,393177.9241272959
3,300.9029272224225,H8F 6U2,2019/3/15,429962.16129400715
4,305.1918426420475,H9G 0W7,2019/11/12,411874.1211408647
3,304.639958033712,H4S 9R2,2017/5/19,436019.621226817
5,300.537481998212,H6M 4J1,2020/2/9,393838.7684419638
3,299.3971532243889,H9H 6W2,2018/3/9,395244.83912600926
4,300.3858048751401,H7M 6D5,2020/8/14,425654.6594120608
4,299.80531958752977,H2O 4C1,2018/2/17,350387.3011974103
5,300.6887151981375,H7R 1O7,2019/6/22,425881.18355073046
3,302.55778334055697,H9P 6H4,2017/10/8,389528.4753678618
4,298.28176132917065,H6J 5Z9,2018/9/27,383057.6109803818
5,299.2623491543829,H4X 8A1,2019/4/6,394053.6582446496
3,299.3099838180222,H5I 5V6,2020/4/4,389883.20345748856
3,299.9444813638623,H4L 7A2,2019/5/12,361964.5244183315
3,303.7680446752645,H5P 2L0,2018/11/22,427450.4595453195
3,296.854704242361,H2V 0N4,2020/2/3,375431.7464626719
4,298.649842307998,H1H 2N3,2020/2/9,365371.5106523161
5,301.70476470001256,H9B 1D6,2019/3/16,427871.1842795853
3,301.3526752887307,H4J 5B8,2017/4/20,397787.5923552509
3,300.00891617192417,H6K 1U3,2019/2/7,401116.1931849143
3,300.05277945258575,H9P 4Y7,2020/6/20,418120.61594457057
